,churn,n_requests_1,n_requests_2,n_requests_3,diff_n_requests_1,diff_n_requests_2,diff_n_requests_3,diff_avg_vjnbe_requests_1,diff_avg_vjnbe_requests_2,diff_avg_vjnbe_requests_3,other_hsntsn_requests_1,other_hsntsn_requests_2,other_hsntsn_requests_3,n_accident,sum_accident_cost,vehicle_age,diff_car_holder,contract_age_months,age_contract_holder,age_youngest_driver,years_driving_license
1057,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1980,0,0,54,35,32,14
73623,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,100,29,19,10
62194,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,60,47,25,29
30974,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,52,24,24,4
53513,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,0,72,44,27,25
11570,0,38,38,38,38.0,19.0,12.67,12.320798927372014,11.170470427808725,6.216008148195013,0.0,0.0,0.3517339071738345,0,0,6,0,42,27,27,7
56630,0,0,0,0,-3.27,-3.6,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,35,42,24,21
47850,0,0,0,0,-2.0,-2.2,-2.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0,45,32,32,13
70099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,99,32,18,13
35643,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1980,0,0,35,36,30,16
12003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1056,4,0,50,44,18,24
65225,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,0,30,40,24,20
96077,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2000,12,1,25,23,23,3
92671,0,0,0,10,-0.91,-1.0,3.33,0.0,0.0,10.541896739388722,0.0,0.0,0.2229575921411114,0,0,3,0,40,34,21,14
4969,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,30,22,22,4
45905,0,0,0,0,-3.18,-3.5,-3.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,42,41,31,19
41614,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,77,33,22,13
20906,0,0,0,0,-0.64,-0.7,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,36,35,32,14
50612,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,1,96,32,23,13
97583,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1440,10,0,96,35,20,15
87367,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,24,45,26,25
68972,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,56,33,24,13
10295,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,36,34,18,15
83437,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,35,23,23,3
70044,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,88,28,28,9
18846,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2338,24,0,39,37,19,19
93074,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,56,45,29,24
97700,0,0,0,0,-3.27,-3.6,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,54,39,21,17
68274,0,0,0,34,-3.09,-3.4,11.33,0.0,0.0,17.444629050315108,0.0,0.0,0.0,0,0,4,0,72,34,21,15
1666,0,0,0,0,-2.18,-2.4,-2.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,24,27,25,8
58089,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1914,0,1,70,41,18,23
44822,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,27,31,31,11
1291,0,0,0,0,-2.45,-2.7,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,14,45,27,27
90458,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,49,24,29
76203,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,32,40,19,20
87089,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,60,32,19,11
15453,0,0,2,2,-0.18,1.0,0.67,0.0,-5.539889255183238,-7.794563114731407,0.0,0.12469410036423025,0.430784597187758,0,0,2,0,45,51,23,31
73990,0,0,0,0,-1.55,-1.7,-1.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,16,38,31,19
80820,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,52,35,35,14
33696,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,6,30,30,11
55943,0,0,0,0,-1.91,-2.1,-2.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,48,30,30,10
83680,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1692,5,0,100,20,20,0
45016,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,4,25,19,4
35424,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,66,32,32,14
16470,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0,30,42,18,22
77018,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,60,39,20,20
42182,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,1,84,27,18,6
16366,0,0,0,0,-5.36,-5.9,-6.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,24,44,28,22
81618,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,56,32,20,11
11830,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,39,18,19
76062,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28,0,24,40,23,22
99059,0,0,0,0,-3.27,-3.6,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,72,32,32,13
47396,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,1,32,34,22,15
54524,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,51,28,32
33140,0,0,0,0,-5.73,-6.3,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,77,38,19,17
73500,0,0,0,0,-0.55,-0.6,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,77,34,18,13
64029,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,156,29,29,7
94725,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,32,41,20,20
12238,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,42,38,26,19
99670,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1140,12,1,30,44,18,25
85157,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1540,18,0,150,37,29,18
5204,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,24,35,31,16
38228,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,45,41,26
61140,0,0,0,0,-0.09,-0.1,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,1,1672,5,0,14,31,31,11
60326,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,42,27,27,8
66261,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,90,45,41,25
13274,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,30,35,23,17
57779,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1944,4,0,24,28,28,9
42562,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1991,3,0,72,42,25,23
6663,0,0,0,0,-1.09,-1.2,-1.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,60,44,18,25
74923,0,0,0,0,-0.18,-0.2,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,36,39,34,20
76109,0,0,0,0,-0.36,-0.4,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,54,29,23,9
84053,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1392,20,1,21,25,18,4
46424,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,56,36,28,17
19203,0,0,6,6,-3.0,0.2999999999999998,-1.0,0.0,6.4872929411768165,11.971750865467055,0.0,0.1947728815245656,0.0,0,0,3,0,20,32,27,12
48206,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,27,41,28,20
73394,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2004,3,0,36,33,33,15
32722,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,64,43,38,21
24539,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,28,33,33,15
44967,0,0,0,0,-6.09,-6.7,-7.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,39,25,19
30040,0,0,0,0,-1.45,-1.6,-1.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,50,37,24,17
55564,0,17,17,17,15.45,6.8,3.78,21.827773990973224,0.831378772767124,0.6155076299300077,0.0,0.25390590310908795,0.20301627619016085,0,0,12,0,16,34,23,15
67292,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,847,6,0,25,40,29,20
52974,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,41,22,23
93870,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,54,18,18,0
44868,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,21,31,27,12
85106,0,6,6,6,6.0,3.0,2.0,18.03031760201184,18.816061967555804,5.639225185174902,0.4342506711704128,0.0,0.2711979085354204,0,0,8,1,91,40,18,21
4821,0,0,0,0,-1.82,-2.0,-2.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,30,49,31,29
61978,0,0,0,60,-5.45,-6.0,20.0,0.0,0.0,7.756069402013294,0.0,0.0,0.08345838600929083,0,0,16,0,63,34,27,15
89013,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,72,29,29,10
82702,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,64,31,29,12
94910,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0,48,31,19,12
88484,0,0,0,0,-1.91,-2.1,-2.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28,0,8,19,19,0
21682,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0,15,38,32,20
92622,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,34,26,15
52733,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,39,34,34,16
91988,0,11,11,11,11.0,5.5,3.67,-15.787575135857608,-2.657552788302393,31.19160249439136,0.21745800854856934,0.3469177896696164,0.1203723358208768,0,0,8,0,40,28,23,9
98741,0,0,0,0,-0.36,-0.4,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,28,41,27,22
87551,0,0,0,0,-0.27,-0.3,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,1,30,35,24,15
8635,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,0,20,41,23,21
9401,0,0,0,0,-5.36,-5.9,-6.56,0.0,0.0,0.0,0.0,0.0,0.0,1,3014,15,0,30,41,23,22
79844,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,28,32,32,14
96578,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2576,5,0,24,33,26,14
55092,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,14,48,23,27
68974,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,40,37,18,16
25017,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,40,24,18,5
62654,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,60,27,19,7
5679,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,80,42,24,23
27310,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,1,90,41,32,22
32051,0,0,0,0,-5.45,-6.0,-6.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,30,33,33,13
97323,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,7,21,20,2
30173,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,120,34,32,15
52819,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,80,33,21,13
81084,0,0,0,0,-2.73,-3.0,-3.33,0.0,0.0,0.0,0.0,0.0,0.0,1,2580,12,0,64,38,25,19
10446,0,0,0,0,-0.73,-0.8,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0,21,27,24,9
91847,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2376,12,0,8,41,26,23
50085,0,0,0,0,-1.82,-2.0,-2.22,0.0,0.0,0.0,0.0,0.0,0.0,1,1441,2,0,21,36,21,16
19846,0,0,0,0,-8.91,-9.8,-10.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,42,42,24,23
57533,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,70,25,25,6
69736,0,0,0,2,-0.18,-0.2,0.67,0.0,0.0,5.624485844363407,0.0,0.0,0.426842051101779,1,1057,0,0,36,38,18,16
10971,0,4,4,4,4.0,2.0,1.33,4.311490262751155,11.088674265127409,20.574138417716867,0.8851398312372574,0.0,0.12283357134788735,1,3190,20,0,48,32,21,10
51176,0,4,4,4,4.0,2.0,1.33,10.902939098474373,17.489102002789686,20.705315344035174,0.7176674564197632,0.3506466145185084,0.09771588990703207,0,0,10,0,42,28,26,8
44577,0,0,9,9,-0.82,4.5,3.0,0.0,16.565973162411822,14.9425428457297,0.0,0.0,0.3016343623091014,0,0,12,1,70,41,28,22
24793,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,45,36,25,18
64888,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,35,31,18,11
13254,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,99,25,25,5
93415,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,33,32,25,12
70535,0,0,0,0,-3.18,-3.5,-3.89,0.0,0.0,0.0,0.0,0.0,0.0,1,2652,24,0,36,37,29,16
62633,0,0,10,10,-2.36,3.4,1.55,0.0,1.728881735546825,3.5993256955384245,0.0,0.008005222901416864,0.0441468085073006,0,0,40,1,108,37,27,18
65665,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,42,40,24,21
55473,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33,0,80,47,28,26
86906,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,48,26,24,7
66336,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,25,24,6
95806,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,24,29,18,8
50458,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,1,42,35,26,16
82729,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0,20,38,31,18
93674,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,90,35,18,16
59460,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2505,6,1,54,25,24,4
71038,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,1,60,18,18,0
50813,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,24,30,30,12
41682,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,1,117,29,18,10
30408,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,0,108,38,29,18
67867,0,0,0,0,-0.82,-0.9,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3731,4,0,42,34,34,12
7613,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1938,0,1,143,30,21,10
67551,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,35,31,25,11
44618,0,10,10,10,10.0,5.0,3.33,-1.3655764542452289,31.573649746642136,10.525367812906632,0.04092389987707823,0.42528343431689736,0.5084175424236292,1,685,40,0,54,32,18,14
10583,0,0,0,0,-2.64,-2.9,-3.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,30,35,31,15
15502,0,0,0,0,-0.18,-0.2,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,1,4144,3,0,40,29,23,8
79015,0,38,38,38,38.0,19.0,12.67,-4.690492221256721,5.767198080241963,1.0015599490434877,0.2939498017476606,0.0,0.0,0,0,2,0,30,32,28,13
6235,0,0,0,0,-0.27,-0.3,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,1,1530,10,0,64,36,35,18
68159,0,0,0,0,-6.73,-7.4,-8.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,56,39,28,19
29451,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,44,33,19,13
71638,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,50,25,25,5
80164,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1160,0,0,12,33,28,13
10026,0,0,0,8,-0.73,-0.8,2.67,0.0,0.0,3.384640428306948,0.0,0.0,0.0,1,576,4,0,30,38,24,17
86778,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28,1,70,43,33,23
78214,0,0,0,0,-7.0,-7.7,-8.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,50,25,22,5
1924,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,96,41,32,21
17767,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,49,25,25,5
58226,0,0,0,0,-0.55,-0.6,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,54,44,30,25
63882,0,0,0,0,-0.18,-0.2,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,40,48,27,30
73574,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1526,12,0,60,48,19,28
93440,0,0,0,0,-4.27,-4.7,-5.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,36,26,26,6
77892,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2314,15,0,36,52,25,31
55152,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,88,33,33,15
43092,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,45,54,22,33
80821,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,6,33,21,13
96152,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,1,70,23,23,3
5786,0,66,66,66,66.0,33.0,22.0,5.350730272995531,18.708674407312078,7.195469437206433,0.4422501795466836,0.007867838723780246,0.2296770169166163,0,0,10,0,25,40,19,21
23244,0,0,3,3,-0.27,1.5,1.0,0.0,-0.6420288751059022,22.707740305516058,0.0,0.03282071254897556,0.2359703094487892,0,0,9,0,70,32,20,12
41139,0,0,0,0,-2.0,-2.2,-2.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,70,57,21,39
73525,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,63,25,25,5
1729,0,0,0,59,-5.36,-5.9,19.67,0.0,0.0,24.057634616141115,0.0,0.0,0.15826155724841826,0,0,0,0,48,32,27,13
87715,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1672,8,0,42,36,26,17
93375,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,54,40,27,21
22793,0,0,0,0,-8.0,-8.8,-9.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,0,56,47,27,26
68968,0,0,0,0,-2.45,-2.7,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,38,38,19
97217,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,54,27,23,8
43283,0,0,0,0,-2.91,-3.2,-3.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,29,29,11
9770,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0,18,27,27,7
42712,0,0,33,33,-3.0,16.5,11.0,0.0,0.041973787792596085,20.764449021921987,0.0,0.8633247670881272,0.05791343892396286,0,0,36,0,50,28,28,9
37321,0,0,0,0,-0.73,-0.8,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,30,36,22,17
75452,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,40,28,18,8
87377,0,0,0,0,-0.45,-0.5,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,1,1507,3,0,77,42,33,22
96126,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,100,38,24,20
72553,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2364,3,0,56,35,20,16
75920,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,8,48,35,29
90530,0,0,2,2,-0.64,0.5,0.11,0.0,-9.26719856818314,17.18031886269609,0.0,0.0,0.0,0,0,6,1,102,44,28,26
79837,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,63,22,18,1
83318,0,0,0,0,-1.73,-1.9,-2.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0,30,24,11
4005,0,0,0,0,-0.36,-0.4,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,48,31,23,11
39913,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,36,23,16
78142,0,0,0,0,-1.55,-1.7,-1.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,78,28,28,10
21977,0,24,24,24,24.0,12.0,8.0,29.81996018667336,14.343218402289331,14.533187306043837,0.0,0.4173310078611648,0.0,0,0,15,1,63,25,24,5
77548,0,0,0,0,-0.18,-0.2,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,31,24,10
84172,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1398,4,1,56,31,19,12
83780,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2977,6,0,54,41,21,20
87375,0,0,0,0,-2.18,-2.4,-2.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,45,49,22,29
73403,0,0,0,0,-8.18,-9.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,0,48,39,21,21
43178,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,70,26,26,4
20999,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,48,55,31,35
89280,0,0,9,9,-1.55,3.7,2.11,0.0,16.327762968399462,-5.34156320660847,0.0,0.11761526082665835,0.26264982505680834,1,1456,5,0,70,45,25,25
61494,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,84,26,26,6
43065,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1435,9,0,84,38,30,17
64157,0,0,0,0,-3.73,-4.1,-4.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,84,20,20,2
48689,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,70,30,23,11
13645,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27,1,75,28,18,9
8003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2431,8,0,40,42,27,21
